query,ref_match,ref_match_id
Musculoskeletal Disorder,musculoskeletal system disease,EFO:0009676
occlusion precerebral artery,occlusion precerebral artery,EFO:0009677
occlusion precerebral artery,occlusion precerebral artery,EFO:0009677
paralytic squint,paralytic strabismus,EFO:0009678
Estrabismo neurogénico,paralytic strabismus,EFO:0009678
paralytic strabismus,paralytic strabismus,EFO:0009678
paraplegia,paraplegia,EFO:0009679
paraplegia,paraplegia,EFO:0009679
Paraplegia,paraplegia,EFO:0009679
pleural empyema,pleural empyema,EFO:0009680
Empiema pleural,pleural empyema,EFO:0009680
pleural empyema,pleural empyema,EFO:0009680
pregnancy disorder,pregnancy disorder,EFO:0009682
Pregnancy Disorder,pregnancy disorder,EFO:0009682
puerperal disorder,puerperal disorder,EFO:0009683
quadriplegia,quadriplegia,EFO:0009684
quadriplegia,quadriplegia,EFO:0009684
Quadriplegia,quadriplegia,EFO:0009684
rectal disease,rectal disease,EFO:0009685
rectal disorder,rectal disease,EFO:0009685
respiratory failure,respiratory failure,EFO:0009686
respiratory failure,respiratory failure,EFO:0009686
Respiratory Failure,respiratory failure,EFO:0009686
somatoform disorder,somatoform disorder,EFO:0009687
somatoform disorder,somatoform disorder,EFO:0009687
Somatoform Disorder,somatoform disorder,EFO:0009687
stomatitis,stomatitis,EFO:0009688
oral mucositis,stomatitis,EFO:0009688
stomatitis,stomatitis,EFO:0009688
Stomatitis,stomatitis,EFO:0009688
urethral disease,urethral disease,EFO:0009689
urethral disorder,urethral disease,EFO:0009689
Urethra Disorder,urethral disease,EFO:0009689
urinary system disease,urinary system disease,EFO:0009690
urinary system disorder,urinary system disease,EFO:0009690
Urinary System Disorder,urinary system disease,EFO:0009690
vestibular disease,vestibular disease,EFO:0009691
vestibular disorder,vestibular disease,EFO:0009691
voice disorders,voice disorders,EFO:0009692
Voice Disorder,voice disorders,EFO:0009692
metastatic neoplasm,metastatic neoplasm,EFO:0009709
Metastatic Neoplasm,metastatic neoplasm,EFO:0009709
"polyarticular juvenile idiopathic arthritis, rheumatoid factor negative",polyarticular juvenile idiopathic arthritis,EFO:0009730
polyarticular juvenile idiopathic arthritis,polyarticular juvenile idiopathic arthritis,EFO:0009730
rheumatoid factor-positive polyarticular juvenile idiopathic arthritis,"polyarticular juvenile idiopathic arthritis, rheumatoid factor positive",EFO:0009731
"Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Positive","polyarticular juvenile idiopathic arthritis, rheumatoid factor positive",EFO:0009731
enthesitis-related juvenile idiopathic arthritis,enthesitis-related juvenile idiopathic arthritis,EFO:0009732
Enthesitis-Related Arthritis,enthesitis-related juvenile idiopathic arthritis,EFO:0009732
psoriasis-related juvenile idiopathic arthritis,psoriasis-related juvenile idiopathic arthritis,EFO:0009733
enthesitis-related juvenile idiopathic arthritis,psoriasis-related juvenile idiopathic arthritis,EFO:0009733
Juvenile Psoriatic Arthritis,psoriasis-related juvenile idiopathic arthritis,EFO:0009733
unspecified juvenile idiopathic arthritis,unspecified juvenile idiopathic arthritis,EFO:0009734
Her2-receptor negative breast cancer,HER2 negative breast carcinoma,EFO:0009780
Her2-receptor negative breast cancer,HER2 negative breast carcinoma,EFO:0009780
HER2-Negative Breast Carcinoma,HER2 negative breast carcinoma,EFO:0009780
progesterone-receptor negative breast cancer,progesterone-receptor negative breast cancer,EFO:0009781
progesterone-receptor negative breast cancer,progesterone-receptor negative breast cancer,EFO:0009781
secondary malignant neoplasm,secondary malignant neoplasm,EFO:0009812
Secondary Malignant Neoplasm,secondary malignant neoplasm,EFO:0009812
disease characteristic,disease characteristic,EFO:0009813
Qualifier,disease characteristic,EFO:0009813
vascular smooth muscle hypertrophy,vascular smooth muscle hypertrophy,EFO:0009829
respiratory system process,respiratory process,EFO:0009834
pulmonary vascular congestion,pulmonary vascular congestion,EFO:0009866
dysphoria AE,dysphoria,EFO:0009867
xerostomia,xerostomia,EFO:0009869
metastasis to bone AE,bone metastasis,EFO:0009870
increased heart weight,increased heart weight,EFO:0009871
increased cardiac output,increased cardiac output,EFO:0009872
decreased cardiac output,decreased cardiac output,EFO:0009873
decreased anxiety-related response,decreased anxiety-related response,EFO:0009874
thymus atrophy,thymus atrophy,EFO:0009875
abnormal lipolysis,abnormal lipolysis,EFO:0009876
decreased bone mass,decreased bone mass,EFO:0009877
inflammatory disease,inflammatory disease,EFO:0009903
Inflammatory Disorder,inflammatory disease,EFO:0009903
Lopes-Maciel-Rodan syndrome,Lopes-Maciel-Rodan syndrome,EFO:0009904
desmoid tumor,Desmoid-type fibromatosis,EFO:0009907
desmoid tumor,Desmoid-type fibromatosis,EFO:0009907
Desmoid Fibromatosis,Desmoid-type fibromatosis,EFO:0009907
Glabellar hemangioma,glabellar hemangioma,EFO:0009908
Enfermedad renal crónica estadio 5,stage 5 chronic kidney disease,EFO:0009909
Chronic lung disease,chronic lung disease,EFO:0009910
Carcinoma colorrectal sin poliposis hereditaria,hereditary nonpolyposis colorectal carcinoma,EFO:0009911
Amiotrofia distal de extremidad inferior,distal lower limb amyotrophy,EFO:0009912
Fibroma osificante de mandíbula,ossifying fibroma of the jaw,EFO:0009913
chorioamnionitis,chorioamnionitis,EFO:0009948
chorioamnionitis,chorioamnionitis,EFO:0009948
disorder of extraembryonic membrane,disease of extraembryonic membrane,EFO:0009950
bipolar I disorder,bipolar I disorder,EFO:0009963
bipolar ll disorder,bipolar II disorder,EFO:0009964
urine specific gravity,urine specific gravity measurement,EFO:0010135
perinatal disease,perinatal disease,EFO:0010238
gastrointestinal system disease,gastrointestinal disease,EFO:0010282
hepatobiliary disease,hepatobiliary disease,EFO:0010284
hepatobiliary disorder,hepatobiliary disease,EFO:0010284
Hepatobiliary Disorder,hepatobiliary disease,EFO:0010284
integumentary system disease,integumentary system disease,EFO:0010285
integumentary system disorder,integumentary system disease,EFO:0010285
blastic plasmacytoid dendritic cell neoplasm,blastic plasmacytoid dendritic cell neoplasm,EFO:0010580
CD4+/CD56+ hematodermic neoplasm,blastic plasmacytoid dendritic cell neoplasm,EFO:0010580
Blastic Plasmacytoid Dendritic Cell Neoplasm,blastic plasmacytoid dendritic cell neoplasm,EFO:0010580
neurodevelopmental disorder,Neurodevelopmental disorder,EFO:0010642
Neurodevelopmental Disorder,Neurodevelopmental disorder,EFO:0010642
"Füllgrabe, Anja",immunophenotype,EFO:0010649
intellectual developmental disorder with short stature and behavioral abnormalities,intellectual developmental disorder with short stature and behavioral abnormalities,EFO:0010652
abnormal chest sound,abnormal chest sounds,EFO:0010670
Liver Transplantation,liver transplant,EFO:0010682
Coinfection,coinfection,EFO:0010716
"CAUCHETEUR, Déborah",coinfection,EFO:0010716
afebrile,afebrile,EFO:0010717
"CAUCHETEUR, Déborah",afebrile,EFO:0010717
mixed testicular germ cell tumor,testicular mixed germ cell tumor,EFO:0010831
cytokine secretion assay,cytokine secretion assay,EFO:0010935
"Schwartz, Rachel",cytokine secretion assay,EFO:0010935
sodium dodecyl sulfate polyacrylamide gel electrophoresis,SDS-PAGE,EFO:0010936
SDS PAGE,SDS-PAGE,EFO:0010936
"Shadbolt, Marion",SDS-PAGE,EFO:0010936
"Baudis, Michael",comparative genomic hybridization (CGH),EFO:0010937
"Baudis, Michael",large-insert clone DNA microarray,EFO:0010938
"Baudis, Michael",oligonucleotide DNA microarray,EFO:0010939
"Nejad, Parisa",CAST/EiJxC57BL/6J,EFO:0010945
"Nejad, Parisa",C57BL/6JxCAST/EiJ,EFO:0010946
response to growth hormone,response to growth hormone,EFO:0010969
Concussion,concussion,EFO:0011023
Brain Concussion,concussion,EFO:0011023
Neck Circumference,neck circumference,EFO:0011043
Fetal Body Weight,fetal weight,EFO:0011045
dermal toxicity,dermatological toxicity,EFO:0011048
Toxicity,toxicity,EFO:0011061
Refractory drug response,lack of efficacy,EFO:0020002
Drug Toxicity,drug toxicity,EFO:0020003
drug toxicity,drug toxicity,EFO:0020003
drug toxicity,drug toxicity,EFO:0020003
enterocele,enterocele,EFO:0020006
tubulinopathy,tubulinopathy,EFO:0020030
familial Behcet-like autoinflammatory syndrome,familial Behcet-like autoinflammatory syndrome,EFO:0020034
autoimmune disease of central nervous system,neuroinflammatory disorder,EFO:0020092
autoimmune disorder of central nervous system,neuroinflammatory disorder,EFO:0020092
Cytomegalovirus Virus Reactivation,cytomegalovirus virus reactivation,EFO:0020106
Bone Age,skeletal age,EFO:0020898
Overdose,overdose,EFO:0020911
Pigment Epithelium-Derived Factor,pigement epithleium-derived factor (PEDF) measurement,EFO:0020954
Revision of Total Knee Arthroplasty,revision of total knee arthroplasty,EFO:0020972
Mammoplasty,encounter with health service for breast reconstruction following mastectomy,EFO:0020978
Digestive System Surgery,digestive system surgery,EFO:0020979
Radiation Exposure,radiation exposure,EFO:0020980
"Dependence on Enabling Machines and Devices, Not Elsewhere Classified",dependence on enabling machines and devices,EFO:0020981
Diffuse Midline Glioma,diffuse midline glioma,EFO:0020983
skin sensitization,skin sensitization,EFO:0020984
Central Nervous System Embryonal Tumor,central nervous system embryonal neoplasm,EFO:0020985
Mastectomy,mastectomy,EFO:0020987
Blood Transfusion,blood transfusion,EFO:0020988
Bone Marrow Transplantation,bone marrow transplantation,EFO:0020989
Sarilumab,sarilumab,EFO:0020998
adult hypophosphatasia,adult hypophosphatasia,EFO:0021431
"Diffuse Hemispheric Glioma, H3 G34-Mutant","diffuse hemispheric glioma, H3 G34-mutant",EFO:0021505
Age at First Treatment,age at initiation of treatment,EFO:0021779
infantile hypophosphatasia,infantile hypophosphatasia,EFO:0021797
X-linked warfarin sensitivity,x-linked warfarin sensitivity,EFO:0021801
Apolipoprotein B to Apolipoprotein A1 Ratio Measurement,apolipoprotein B to apolipoprotein A1 ratio ,EFO:0021897
Ultraviolet Radiation,ultraviolet radiation,EFO:0022039
Synthetic Data,synthetic data,EFO:0022043
Heat-Shock Response,heat shock response,EFO:0022044
starvation,starvation,EFO:0022074
Starvation,starvation,EFO:0022074
Body Surface Area,body surface area,EFO:0022196
Body Surface Area,body surface area,EFO:0022196
SH-EP1 cell,SH-EP1 cell,EFO:0022343
184A1 cell,184A1 cell,EFO:0022348
BL-60 cell,BL-60 cell,EFO:0022349
MDA-Panc-28 cell,MDA-Panc-28 cell,EFO:0022355
UT-7 cell,ut7 cell,EFO:0022372
GM09607 cell,gm9607 cell,EFO:0022373
SUM1315MO2 cell,sum1315,EFO:0022374
184B5 cell,b5-589 cell,EFO:0022376
American College of Rheumatology Improvement Criteria,American College of Rheumatology Improvement Criteria,EFO:0022379
L-428 cell,L-428 cell,EFO:0022380
Health Assessment Questionnaire Disability Index,Health Assessment Questionnaire Disability Index,EFO:0022381
Psoriasis Area and Severity Index Clinical Classification,psoriasis area and severity index,EFO:0022382
HEP-3B cell,HEP-3B cell,EFO:0022386
T-47D cell,T-47D cell,EFO:0022388
ECV304 cell,ECV304 cell,EFO:0022389
GM03318 cell,GM03318 cell,EFO:0022390
GM02184 cell,GM02184 cell,EFO:0022391
GM05849 cell,GM05849 cell,EFO:0022392
MT2 cell,MT2 cell,EFO:0022393
HT-1080 cell,HT-1080 cell,EFO:0022394
TF-1 cell,TF1 cell,EFO:0022398
AML-193 cell,AML-193 cell,EFO:0022399
AML-193 cell,AML-193 cell,EFO:0022399
NT2-N cell,NT2-N cell,EFO:0022400
SK-N-BE(2) cell,SK-N-BE(2) cell,EFO:0022401
SK-N-BE(2) cell,SK-N-BE(2) cell,EFO:0022401
SAOS-2 cell,Saos-2 cell,EFO:0022402
Saos-2 cell,Saos-2 cell,EFO:0022402
WS1 cell,WS1 cell,EFO:0022403
KM-12C cell,KM-12C cell,EFO:0022404
MNT-1 cell,MNT-1 cell,EFO:0022406
AG11395 cell,AG11395 cell,EFO:0022407
HBL-1 cell,HBL-1 cell,EFO:0022408
REH cell,REH cell,EFO:0022409
REH cell,REH cell,EFO:0022409
Reh cell,REH cell,EFO:0022409
hTERT-HME1 cell,hTERT-HME1 cell,EFO:0022410
BOSC-23 cell,BOSC-23 cell,EFO:0022411
ARP-1 cell,ARP-1 cell,EFO:0022413
ALL-SIL cell,ALL-SIL cell,EFO:0022414
ALL-SIL cell,ALL-SIL cell,EFO:0022414
hTERT-HPNE cell,hTERT-HPNE cell,EFO:0022415
L-540 cell,L-540 cell,EFO:0022416
L-540 cell,L-540 cell,EFO:0022416
EJ-138 cell,EJ138 cell,EFO:0022418
EJ138 cell,EJ138 cell,EFO:0022418
PEER cell,PEER cell,EFO:0022420
PEER cell,PEER cell,EFO:0022420
T1 (174 x CEM.T1) cell,T1 (174 x CEM.T1) cell,EFO:0022421
Eca-109 cell,Eca-109 cell,EFO:0022422
YT cell,YT cell,EFO:0022423
SK-MEL-37 cell,SK-MEL-37 cell,EFO:0022424
RHEK-1 cell,RHEK-1 cell,EFO:0022425
M-07E cell,M-07E cell,EFO:0022426
M-07e cell,M-07E cell,EFO:0022426
TOV-21G cell,TOV-21G cell,EFO:0022427
TOV-21G cell,TOV-21G cell,EFO:0022427
KOPN-8 cell,KOPN-8 cell,EFO:0022428
MUM-2B cell,MUM-2B cell,EFO:0022429
RCC-4 cell,RCC-4 cell,EFO:0022430
HOSE cell,HOSE cell,EFO:0022431
2fTGH cell,2fTGH cell,EFO:0022432
C8161.9 cell,C8161.9 cell,EFO:0022433
MEL-JUSO cell,MEL-JUSO cell,EFO:0022434
MEL-JUSO cell,MEL-JUSO cell,EFO:0022434
CL1-0 cell,CL1-0 cell,EFO:0022435
CL1-5 cell,CL1-5 cell,EFO:0022436
LIM1215 cell,LIM1215 cell,EFO:0022437
NCCIT cell,NCCIT cell,EFO:0022438
NCCIT cell,NCCIT cell,EFO:0022438
ML-1 cell,ML-1 cell,EFO:0022439
ML-1 cell,ML-1 cell,EFO:0022439
KGN cell,KGN cell,EFO:0022440
RCB1154 cell,KGN cell,EFO:0022440
TGW cell,TGW cell,EFO:0022441
PC-3M cell,PC-3M cell,EFO:0022442
MOLM-14 cell,MOLM-14 cell,EFO:0022446
U-343MG cell,U-343MG cell,EFO:0022447
GripTite 293 MSR cell,GripTite 293 MSR cell,EFO:0022448
RCC-10 cell,RCC-10 cell,EFO:0022449
HS-68 cell,HS-68 cell,EFO:0022453
3A(tPA-30-1) cell,3A(tPA-30-1) cell,EFO:0022454
HMC-1-8 cell,HMC-1-8 cell,EFO:0022456
VMRC-RCW cell,VMRC-RCW cell,EFO:0022457
HPB-ALL cell,HPB-ALL cell,EFO:0022458
RCB1935 cell,HPB-ALL cell,EFO:0022458
CWR-22 cell,CWR-22 cell,EFO:0022459
HEK-293FT cell,HEK-293FT cell,EFO:0022461
NOMO-1 cell,NOMO-1 cell,EFO:0022462
SNG-M cell,SNG-M,EFO:0022497
P493-6 cell,P493-6,EFO:0022500
NB-1 cell,NB-1,EFO:0022502
RCB1953 cell,NB-1,EFO:0022502
CCRF-HSB-2 cell,CCRF-HSB-2,EFO:0022508
KYSE-410 cell,KYSE-410,EFO:0022509
NK-92 cell,NK-92,EFO:0022517
NK-92 cell,NK-92,EFO:0022517
HEK-293A cell,HEK-293A,EFO:0022528
HK-2 cell,HK-2,EFO:0022529
HK-2 cell,HK-2,EFO:0022529
SKLU-1 cell,SKLU-1,EFO:0022536
SK LU 1 cell,SKLU-1,EFO:0022536
SK-LU-1 cell,SKLU-1,EFO:0022536
SMS-KCN cell,SMS-KCN,EFO:0022537
hTERT-RPE1 cell,hTERT-RPE1,EFO:0022539
KK-47 cell,KK-47,EFO:0022544
lymphoblastoid cell line,LCL,EFO:0022546
MRC-5V1 cell,MRC-5V1,EFO:0022549
HK-1 cell,HK-1,EFO:0022551
SG231 cell,SG231,EFO:0022554
GM00232 cell,GM00232,EFO:0022555
TIG-3 cell,TIG-3,EFO:0022556
WM-35 cell,WM-35,EFO:0022558
WM35 cell,WM-35,EFO:0022558
WM-278 cell,WM278,EFO:0022559
WM278 cell,WM278,EFO:0022559
1BR3 cell,1BR3,EFO:0022560
1HAEo cell,1HAEo,EFO:0022561
HEK-293-EBNA cell,HEK-293-EBNA,EFO:0022562
HEK-293ET cell,HEK-293ET,EFO:0022563
HEK-293F cell,HEK-293F,EFO:0022564
KCL-22 cell,KCL-22,EFO:0022565
AG02603 cell,AG02603,EFO:0022570
Rh-4 cell,Rh-4,EFO:0022574
EC-9706 cell,EC-9706,EFO:0022576
BL-41 cell,BL-41,EFO:0022580
BL-41 cell,BL-41,EFO:0022580
UACC-903 cell,UACC-903,EFO:0022581
SUP-T1 cell,SUP-T1,EFO:0022582
SUP-T1 cell,SUP-T1,EFO:0022582
HKB-11 cell,HKB-11,EFO:0022587
Mel007 cell,Mel007,EFO:0022590
CAL-33 cell,CAL-33,EFO:0022592
CAL-33 cell,CAL-33,EFO:0022592
HCN-1A cell,HCN-1A,EFO:0022594
HCN-1A cell,HCN-1A,EFO:0022594
PNT-2 cell,PNT2,EFO:0022595
PNT2 cell,PNT2,EFO:0022595
nucleosome,nucleosome,EFO:0022596
Nucleosome,nucleosome,EFO:0022596
Immune Repertoire Deep Sequencing,immune sequencing,EFO:0030006
RCH-ACV cell,RCH-ACV,EFO:0030017
Ghrelin Measurement,ghrelin measurement,EFO:0600001
S100 Calcium-Binding Protein B Measurement,S100 calcium-binding protein B measurement,EFO:0600012
